text,target
SAIR_TEMP_HI_ALM,dischargeTempHiAlarm
SpaceHumMinSetpointLimit,zoneHumidityMinSp
SPC-N2,zoneN2
ZN_NITRIC_OXIDE,zoneNO
Occ_Mode_Manual,occupancyModeOvr
min-outdoor-air-damper-ovr,minOutsideDamperOvr
OA_LOW_SETPOINT,outsideTempLoSp
chiller_en,chillerEnable
SA_HEAT_TEMP_SP,dischargeTempHeatSp
zn-temp-diff,zoneTempDelta
SAIR_ENTH_SPT,dischargeEnthalpySp
ZN-NO2-VALUE,zoneNO2
dis_air_enth,dischargeEnthalpy
S-FAN-RUNHRS,dischargeFanRuntime
SHUTDOWN_EMERGENCY,emergencyShutdown
cnd-byp-flw,condBypassFlow
cw-pump-spd-spt,condPumpSpeedSp
sa_high_static_sp,dischargePressureHiSp
CHILLWATER_PUMP_STATUS,evapPumpStatus
STBY_CLG_TEMP_SP,standbyCoolSp
Space_Lux,zoneLightLevel
SUPPLY_ENTH_SPT,dischargeEnthalpySp
WHEEL_RECOVERY_MODE,energyRecoveryMode
O3_RM_PPM,zoneO3
ALARM_ZONE_SO2,zoneSO2LevelAlarm
ZN-TEMP-LOW-ALARM,zoneTempLoAlarm
DA-VOL-SIG,dischargeFlow
EMERG-SHUTDOWN,emergencyShutdown
SA_TEMP_HEATING_CMD,dischargeTempHeatSp
currentPhase_A,currentPhaseA
RM_MAX_SP,zoneTempMaxSp
zn-press-lo-sp,zonePressureLoSp
PHB.curr.max,currentPhaseBMax
minimum_outdoor_air_damper_fb,minOutsideDamperFb
CWP01_CMD,condPump
boilr-flt,boilerFault
CHW-VALVE,coolingValve
dis_air_dmpr_manual_cmd,dischargeDamperOvr
DEHUM_ENABLE_OVERRIDE,dehumidEnableOvr
ST_WHEEL,wheelStatus
DA_DAMPER_O,dischargeDamper
chlr_alm,chillerAlarm
RH-RM-MAX-SP-SNS,zoneHumidityMaxSp
OAT_1H_AVG,outsideTempAvg
condpump-speed-override,condPumpSpeedOvr
cw-leaving-temp,condLeavingTemp
ZN_PRESS_HI_ALM,zonePressureHiAlarm
DA_TEMP_BELOW_LIMIT,dischargeTempLoAlarm
oa_dmpr_min_sp,minOutsideDamperMinSp
byp-vlv-position,bypassValveFb
economizer-op-mode,econMode
cw-pump-override,condPumpOvr
SUPPLY_FLOW_FLOOR_CLG,dischargeFlowCoolMinSp
RA_DMPR,returnDamper
zoneEnergy_J,zoneEnergy
outdoorairdamper,outsideDamper
supplyIsoDmpr,dischargeIsoDamper
RETURN-CO2,returnCO2
DISCH_FAN_HAND_MODE,dischargeFanHandMode
S-FAN-SPEED-FB,dischargeFanSpeedFb
SF_OUT,dischargeFanSpeed
ZN-HUM-MAX-SP-VALUE,zoneHumidityMaxSp
FLT_RESET_SA_FAN,dischargeFanFaultReset
MOTOR_TEMP_DISCH,dischargeFanMotorTemp
OA_T_STATUS_ERR,outsideTempFault
ZN_MIN_SP,zoneTempMinSp
ZN_VOC_HIGH_SETPOINT,zoneVOCHiSp
STM-VLV-O,steamValve
PM2.5_ZN,zonePM25
occupiedCoolSp_Adj,occupiedCoolSpOffset
cwp_rt,condPumpRuntime
OA_ENTHALPY_TRIGGER_SP,econEnableEnthalpySp
exhaust_damper_fb,exhaustDamperFb
CW-SUPPLY-TOWER-FLOW,condWaterLeavingFlow
cur_phase_c,currentPhaseC
whl-out-flow,wheelOutsideFlow
cond1-alarm,condAlarm
safan_cmd,dischargeFanEnable
dehumid_cmd,dehumidifier
bypass_damper_pos,bypassDamperFb
RA-RH-SENSOR,returnHumidity
cond-ctrl,cond
CD_DMPR_POSITION_FB,coldDeckDamperFb
MIN_REQ_OA_FLOW,minOutsideFlow
k_value,kFactor
ex-fan-status,exhaustFanStatus
SpacePM4,zonePM4
BLR-LOOP-PUMP-ALARM,heatingCoilPumpAlarm
htg_on_status,heatingStatus
cond-bypass-valve-command,condBypassValve
EVAP_BYPASS_GPM_SP,evapBypassFlowSp
LUX-SPC-MAX-SP-SNS,zoneLightLevelMaxSp
cond-byp-valve-cmd,condBypassValve
PARTICULATE_PM25_ZONE,zonePM25
cd-discharge-flow,coldDeckDischargeFlow
VOC_ALM_ZN,zoneVOCAlarm
zone_voc_max_sp,zoneVOCMaxSp
ZN-CO2-HI-LVL-ALM,zoneCO2Alarm
SPCCO,zoneCO
HW-PUMP-ALARM,heatingCoilPumpAlarm
econOperMode,econMode
spc_temp_min_sp,zoneTempMinSP
DA_ENTH,dischargeEnthalpy
condPmpRt,condPumpRuntime
SPCVOC,zoneVOC
exhaust_dmpr_cmd,exhaustDamper
RtnTSp,returnTempSp
chiller1-sts,chillerStatus
SAF-SPD-FDBK,dischargeFanSpeedFb
cal_kfactor,kFactor
CFM_OUT_SP_SUPPLY,dischargeFlowSp
valve_heat_feedback,heatingValveFb
CHW_PUMP_ALARM,evapPumpAlarm
SUP_TEMP_HIGH_SP,dischargeTempHiSp
SAF-HOA-LOCAL,dischargeFanHandMode
SUPPLYAIR_DPT_SETPT,dischargeDewpointSp
cnd1-alm,condAlarm
dis-dmpr-feedback,dischargeDamperFb
RET_AIR_DAMPER,returnDamper
CHW-PUMP-ENABLE,evapPumpEnable
dehumidify_status,dehumidifier
SPC-NO-MIN-S,zoneNOMinSp
ZN-DEW-PT,zoneDewpoint
SPACE_VOC_SETPOINT,zoneVOCSp
dischAirDptSpLow,dischargeDewpointLoSp
DA_FAN_ENERGY_ACCUM,dischargeFanEnergy
bp-swch,bypassSwitch
PRESS_MIN_SP_RM,zonePressureMinSp
NO_RM_HI_SP,zoneNOMaxSp
EXHAUST_CTRL,exhaustFanEnable
FREEZE_PROTECTION_ENABLE,freezeProtectEnable
BLDG-SETPOINT-PRESSURE,buildingPressureSp
CH2_STS,chillerStatus
SPACE_PRESS_MAX_SP,zonePressureMaxSp
RM-RH-MIN-MEAS-SP,zoneHumidityMinSp
return_humidity_wheel,wheelReturnHumidity
VOC-MAX-SPT,zoneVOCMaxSp
CompAlarm,compAlarm
HTG-COMMAND,heatingEnable
DEADBAND_ZN_SP,zoneTempSpOffset
ZONE-O2-ALARM,zoneO2Alarm
zone-so2-snsr,zoneSO2
RM_RH_HI_THRESHOLD,zoneHumidityHiAlarm
chillWaterSupplyTemp,evapLeavingTemp
Z_MIN_SPT,zoneTempMinSP
ch1Enable,chillerEnable
occ-heat-sp-offset,occupiedHeatSpOffset
humidifier_start,humidifier
zone-press-hi-sp,zonePressureHiSp
ZONE-PM10,zonePM10
VOCMAXSP,zoneVOCMaxSp
RM-P-HIGH-SP,zonePressureHiSp
Dis_Temp_SP,dischargeTempSp
COIL_BYPASS_LINE_GPM,evapBypassFlow
CWdTemp,condLeavingTemp
CW_En_Tmp,condEnteringTemp
SUP_CO2,dischargeCO2
dehumidSetpointDischarge,dischargeDehumidSp
STWHEEL,wheelStatus
Space_Temp_Mean_SP,zoneTempAvgSp
I_Phase_B,currentPhaseB
znco2,zoneCO2
ZoneCO2Alarm,zoneCO2Alarm
DEHUMID_RT,dehumidifierRuntime
WHL-RET-FAN-COMMAND,wheelReturnFan
zoneTempMeanVal,zoneTempAvg
occ_htg_setpt_local,occupiedHeatSpLocal
ZN-HEAT-DB,zoneTempHeatDb
OA_TEMP_24HR_AVG,outsideTempAvg
outsidedamper,outsideDamper
retAirFlow,returnFlow
WHL_OUT_RH,wheelReturnHumidity
WHL_OA_FAN_S,wheelOutsideFanStatus
supplyStaticPressSp,dischargePressureSp
STM-DMPR-CMD,steamValve
RETURNAIRRH,returnHumidity
status_heating,heatingStatus
ENABLE_ECONOMIZER_DPT,econEnableDewpointSp
RETURNFAN_OUTPUT_STS,returnFanStatus
EFF_HTG_SPT,zoneHeatSp
ZN-SO2-LEVEL-ALM,zoneSO2LevelAlarm
exhaustFanEnable,exhaustFanEnable
unit_status_monitor,unitStatus
SA-DPR,dischargeDamper
enable_dehumidification_sp,dehumidEnableSp
heat-enable-sp,heatingEnableSp
wheelReturnFSpeed,wheelReturnFanSpeed
DISCH_DEWPOINT_HIGH_ALARM,dischargeDewpointHiAlarm
RETURNAIRFANSPD,returnFanSpeed
CHWP-MOTOR-PROTECT,evapPumpAlarm
supplyCoolTempFloor,dischargeTempCoolMinSp
SUP_FAN_C,dischargeFanEnable
Zone-Temp-SPT,zoneTempSp
limit_discharge_dew,dischargeDewpointSp
WHEEL_RETURN_FAN_SPEED,wheelReturnFanSpeed
spaceTempMaxSetpoint,zoneTempMaxSP
ZN-PM10,zonePM10
ZN-T-SP-SLIDER,zoneTempSpLocal
BoilerPumpFailureAlm,heatingCoilPumpAlarm
EXHAUST_FAN,exhaustFanEnable
condenser-water-pump-speed-override,condPumpSpeedOvr
COOLSTBYSPT,standbyCoolSp
comp-command,comp
OccupiedHtgSetptOffset,occupiedHeatSpOffset
StatusZone,zoneStatus
ch1,chillerEnable
ZMINSPT,zoneTempMinSP
ReturnAirFanSpeed,returnFanSpeed
WheelRetFanRT,wheelReturnFanRuntime
HEAT_REC_MODE,energyRecoveryMode
FAN_FLT_NO_SUPPLY,dischargeFanFaultCode
dehumidification_setpoint,dehumidSp
OA-HI-TEMP-THRESHOLD,outsideTempHiSp
SpaceVOCLoSetpt,zoneVOCLoSp
RTN_SETPT,returnTempSp
VFD_ALARM,driveAlarm
comp-man,compOvr
SPC-NO2-MEAS,zoneNO2
ECON_DEWPOINT_ON_LIMIT,econEnableDewpointSp
RAF-SPD,returnFanSpeed
WHL_RET_HUM,wheelReturnHumidity
HWPMP_CMD,heatingCoilPump
HTG_STBY_SA_FLOW_SP,dischargeFlowStandbyHeatSp
occupiedHeatSetPtLocal,occupiedHeatSpLocal
RM_TEMP_DEADBAND,zoneTempDb
compressor_start,compEnable
ZN_T_DEADBAND,zoneTempDb
humidifierControl,humidifier
RoomTempLoAlm,zoneTempLoAlarm
clg-en-sp,coolingEnableSp
VOC-ALARM-ZN,zoneVOCAlarm
SUPPLY_FAN_RST,dischargeFanAlarmReset
SA_SMK_CTRL,dischargeSmokeDamper
MAX_HEAT_FLOW_SP,dischargeFlowHeatMaxSp
CHW-OUTPUT,coolingValve
bypass-vlv-feedback,bypassValveFb
RM-LCL-SP,zoneTempSpLocal
ZN_NITROGEN_DIOXIDE,zoneNO2
ENRG_RECOVERY_STATUS,energyRecoveryMode
IAmpMax,currentPhaseAMax
space-fc,zoneLightLevel
freeze_pro_cmd,freezeProtect
SUP_STATIC_PRESSURE_SP,dischargePressureSp
htg_enbl_cmd,heatingEnable
blr1_fault,boilerFault
cond_pump_speed_spt,condPumpSpeedSp
dehum-set-pt,dehumidEnableSp
oa_whl_fan_runtime,wheelOutsideFanRuntime
RM-O2-ALM-LATCH,zoneO2Alarm
ZONE_TEMP_MAX,zoneTempMaxSP
cw_pump1_ovr,condPumpOvr
MAX_COOLING_FLOW_SP,dischargeFlowCoolMaxSp
dis_fan_feedback,dischargeFanSpeedFb
supplyAirMinTempSp,dischargeTempLoSp
heat_flow_spt_stby,dischargeFlowStandbyHeatSp
cond_byp_flw_sp,condBypassFlowSp
GPM_READING_BYPASS_EVAP,evapBypassFlow
OA-T-SP-HIGH,outsideTempHiSp
SA_CLG_TEMP_SETPT,dischargeTempCoolSp
cndalarm,condAlarm
ZNTSP_SETPOINT,zoneTempSp
SA-T-H-SP,dischargeTempHeatSp
OccOverride,occupancyModeOvr
cond-pump-cmd,condPump
HVACOverrideMode,hvacModeOvr
bldg_prs_setpt,buildingPressureSp
FAN_FLT_SUPPLY,dischargeFanFault
bypassvalvecmd,bypassValve
EN_RECOVERY_STATE,energyRecoveryMode
RM-RH-MAX-S-SP,zoneHumidityMaxSp
humidifierEnFlag,humidifierEnable
DA_PRESS_LIMIT_SP,dischargePressureHiSp
dischargeDewpointHighAlarm,dischargeDewpointHiAlarm
discharge_fan_alm,dischargeFanAlarm
RETURNFAN_STATE,returnFanStatus
oa_dmpr_min_feedback,minOutsideDamperFb
PhaseBCurrentMax,currentPhaseBMax
Zone-VOC-Level-Alarm,zoneVOCLevelAlarm
ZN-T-MIN-SP,zoneTempMinSp
BYPASS_T_COIL,evapBypassTemp
zone-so2,zoneSO2
economizer_run_mode,econMode
LeakDetAlm,waterLeakAlarm
SUP_DEW_PT,dischargeDewpoint
DRIVE_ALM_SAF,dischargeFanDriveAlarm
BOILER1_RET_TEMP,heatingCoilEnteringTemp
APP_ENERGY,energyApparent
SP_Adjust_Degrees,zoneTempSpOffset
zn-h,zoneHumidity
EFFCLG_SPT_ACTIVE,zoneCoolSp
FILTER-FAULT-ALM,unitFilterAlarm
ZONE_HTG_SP,zoneHeatSp
spcHumiditySPT,zoneHumiditySp
zone-CO-Alarm,zoneCO
L3Current,currentPhaseC
RoomPowerReal,zonePowerReal
return-wheel-flow,wheelReturnFlow
SAIR_TEMP_FAILURE,dischargeTempFault
SUPAIRFANRESET,dischargeFanAlarmReset
oaMinimumDamper,minOutsideDamper
wheel-retflw,wheelReturnFlow
min_oac_feedback,minOutsideDamperFb
C_w_r_e_t_flow,condEnteringFlow
cond_entertmp,condEnteringTemp
znhumidity,zoneHumidity
FLT-STS-ALM,unitFilterAlarm
whl_ext_fan_rt,wheelOutsideFanRuntime
OA_ENTHALPY_ENABLE_ECON_SP,econEnableEnthalpySp
LUX-SPC-MAX-SP-SNS,zoneLightLevelMaxSp
CW_SUPPLY_SENSOR,condWaterLeavingFlow
WHEEL_RETURN_FAN_COMMAND,wheelReturnFan
Space-Press-Max-Sp,zonePressureMaxSp
OA_LO_TEMP_ENABLE,outsideTempLoSp
RM-P-LO-SP,zonePressureLoSp
supply_temp_sensor,dischargeTemp
zn-vocdb,zoneVOCDb
economizerEnableSetpoint,econEnableSp
RETURN-TEMP,returnTemp
cwreatflow,condEnteringFlow
STBY_HTG_TEMP_SPT,standbyHeatSp
RM_PRESS_DB,zonePressureDb
OccupiedHtgSptSetpoint,occupiedHeatSp
ECON_DISA_SPT,econDisableSp
HTG_STBY_SP_MIN_FLOW,dischargeFlowStandbyHeatSp
SpacePressure,zonePressure
BypSwitch,bypassSwitch
EXH-FAN_ALARM_STATUS,exhaustFanAlarm
OA_LO_RESET_TEMP,outsideTempLoSp
oa_damper_feedback_min,minOutsideDamperFb
DIS_AIR_FAN_DRIVE_ALM,dischargeFanDriveAlarm
ZoneHumidityMaxSetpoint,zoneHumidityMaxSp
freshAirDamper,outsideDamper
BYPASS_VALVE,bypassValve
ZNTMAXSP,zoneTempMaxSP
MAT_OA_RA_TEMP,mixedTemp
byp-valv-command,bypassValve
condbypassTempSensor,condBypassTemp
PHC_CURR,currentPhaseC
ZONEENERGY,zoneEnergy
Zone_CO2_Threshold_High,zoneCO2HiSp
heating_feedback,heatingStatus
zoneEnergy-MWh,zoneEnergy
DAF-ENABLE,dischargeFanEnable
mode-hvac,hvacMode
DA_STBY_HTG_FLOW_SP,dischargeFlowStandbyHeatSp
wheel_RPM,wheelSpeed
ZONECO,zoneCO
econ_enable_setpt,econEnableSp
B_Current,currentPhaseB
zn_voc_alarm_active,zoneVOCAlarm
OutdoorDamper,outsideDamper
ovr_exhaust_damper,exhaustDamperOvr
SUPPLY_TEMP_SENSOR,dischargeTemp
DehumCtl,dehumidDemand
comp_alm,compAlarm
RA-FLOW_FEEDBACK,returnFlow
bypass-valve-position,bypassValveFb
ZN-PRESS-HIGH-ALARM,zonePressureHiAlarm
oa-min-damper-ovr,minOutsideDamperOvr
RTNTEMPSP,returnTempSp
VFD_OUT_VOLTS_SUP_FAN,dischargeFanVoltage
IPhaseCMax,currentPhaseCMax
coolingMinTempSupplyAir,dischargeTempCoolMinSp
bypassdmprcmd,bypassDamper
UNOCC_CLG_TARGET,unoccupiedCoolSp
cwp01SpeedCmd,condPumpSpeed
cond-bypass-flow-setpoint,condBypassFlowSp
RA_FAN_OUTPUT,returnFanSpeed
RH_SPC_HI_ALM,zoneHumidityHiAlarm
SUPPLY-AIR-T,dischargeTemp
WHL_R_HUM,wheelReturnHumidity
spcCO2,zoneCO2
spcHumidity,zoneHumidity
MA_TMP_SNSR,mixedTemp
dehumidifierAlarm,dehumidifierAlarm
CH2_FLT,chillerFault
supply_smoke_dmpr_feedback,dischargeSmokeDamperFb
da_iso_dmpr_act,dischargeIsoDamper
ZONE-HIGH-TEMP-SET,zoneTempHiSp
htg-en-setpoint,heatingEnableSp
air_damper_discharge_feedback,dischargeDamperFb
bypass_valv_cmd,bypassValve
compressorStatus,compStatus
ReturnHumidityWheel,wheelReturnHumidity
cwp1-speed-feedback,condPumpSpeedFb
Amp-Phase-A-Max,currentPhaseAMax
SA_STAT_LO_SP,dischargePressureLoSp
CD-Damper,coldDeckDamper
SA-STAT-PRES,dischargePressure
condenserPumpEnable,condPumpEnable
oa_min_damper_ovr,minOutsideDamperOvr
hwValveFb,heatingValveFb
DA_FAN_KWH,dischargeFanEnergy
ZN_NO_MIN_STATE,zoneNOMinSp
zoneco2,zoneCO2
DA_SMK_DMPR_FB,dischargeSmokeDamperFb
N2_LEVEL_ALARM,zoneN2Alarm
ZN_T_AVERAGE_SP,zoneTempAvgSp
cnd-status-fb,condStatus
O3_VALUE,zoneO3
ECO_EN_H_LIMIT,econEnableEnthalpySp
SA-F,dischargeFlow
ZNTSPT,zoneTempSp
AIRFLOW_STBY_HTG_SP,dischargeFlowStandbyHeatSp
CH-ALM,chillerAlarm
SPC-PM1,zonePM1
DISCHARGE_AIR_DEWPOINT_HI_ALARM,dischargeDewpointHiAlarm
SPC-NOISE-VALUE,zoneNoiseLevel
FAN_TARGET_OUTPUT_SA,dischargeFanSpeedSp
chillerena,chillerEnable
Local_Zone_Temp_SP,zoneTempSpLocal
Room-VOC-Hi-SP,zoneVOCHiSp
supply_air_enthalpy,dischargeEnthalpy
SUP-F-ALARM,dischargeFanAlarm
HTG_MIN_FLOW_SP,dischargeFlowHeatMinSp
RT-TEMP-DB,zoneTempDb
humid_on_cmd,humidifier
supplyAirFlowRateSp,dischargeFlowSp
econoControlMode,econMode
SF-ALM-RST,dischargeFanAlarmReset
DISCHARGE_DEHUM_TEMP_SP,dischargeTempDehumidSp
HTG_PMP_ALARM,heatingCoilPumpAlarm
BLR-PMP,heatingCoilPump
DEHUMIDIFIER_RT,dehumidifierRuntime
SFAN_ERROR_CODE,dischargeFanFaultCode
returnTemp,returnTemp
hvac_mode_force,hvacModeOvr
DehumidifierRuntime,dehumidifierRuntime
RM_PRESS_MAXIMUM_SP,zonePressureMaxSp
BOILER_ENA,boilerEnable
ch1enablesp,chillerEnableSp
ZNP-SP,zonePressureSp
DISCH_FAN_FAULT_CODE,dischargeFanFaultCode
METER_KVAH_TOTAL,energyApparent
LL_MIXED_AIR_SP,mixedTempLoSp
compforcestart,compOvr
PM2.5_CONCENTRATION_SPACE,zonePM25
EVAP_BYPASS_FLW_SP,evapBypassFlowSp
COND_STAT,condStatus
Speed_Wheel,wheelSpeed
CurrentPhaseBMax,currentPhaseBMax
Room-PWR-ACT,zonePowerReal
occupied_htg_sp_local,occupiedHeatSpLocal
MAX_CLG_FLOW_VALVE_SP,dischargeFlowCoolMaxSp
BypassValve,bypassValve
condPumpOvr,condPumpOvr
RM_HI_TEMP_SPT,zoneTempHiSp
cw-entrtmp,condEnteringTemp
DEHUMID_FAULT,dehumidifierFault
space_voc_lvl_alm,zoneVOCLevelAlarm
ROOM-TEMP-SP-OVR,zoneTempSpOvr
RmUnoccupiedCoolSp,unoccupiedCoolSp
SUPPLY_FAN_ALARM_RESET,dischargeFanAlarmReset
FANBYPASS_SA,dischargeFanBypass
SUPPLY-DAMPER-OUT,dischargeDamper
DCAMPS,currentDC
OutsideAirTempLoSp,outsideTempLoSp
SUPPLY_PRESSURE_SETPOINT,dischargePressureSp
boilflt,boilerFault
PWR-REAL-ZN,zonePowerReal
SUPPLY_TEMP_MIN_HEAT,dischargeTempHeatMinSp
BLR_PMP_ALARM,heatingCoilPumpAlarm
LUX_SPC_MAX_SP,zoneLightLevelMaxSp
raCo2,returnCO2
manual_ovr_exhaust_damper,exhaustDamperOvr
DISCH_HEAT_TEMP_HI_SP,dischargeTempHeatMaxSp
SPACE_HEAT_DB,zoneTempHeatDb
DA-CO2,dischargeCO2
bypvlv,bypassValve
SF-SPD-FB,dischargeFanSpeedFb
FUEL_GAS_LO_PRESS_ALARM,gasPressureLoAlarm
ZN_TEMP_HI_ALM,zoneTempHiAlarm
HW-T-IN,heatingCoilEnteringTemp
WHL-FAN-RUNTIME-OA,wheelOutsideFanRuntime
shutdown-cmd-emergency,emergencyShutdown
humidifier_cmd_sp,humidifierEnableSp
dis_enthalpy_out,dischargeEnthalpy
zone.press.max.sp,zonePressureMaxSp
CHWP_COMMAND_SIGNAL,evapPumpEnable
Space-Purge-St,zonePurgeStatus
VOC-DB-ZN,zoneVOCDb
DISAIRCFM,dischargeFlow
HW_CIRCPMP_ALARM,heatingCoilPumpAlarm
MaxDischAirSP,dischargeTempMaxSp
HRW_STATE,energyRecoveryMode
cond-pump-flt,condPumpFault
ZonePress,zonePressure
CW-SUP-FLOW,condWaterLeavingFlow
SA_HI_HTG_SP,dischargeTempHeatMaxSp
occ_heat_sp_offset,occupiedHeatSpOffset
dis_air_heat_min_sp,dischargeTempHeatMinSp
RET-AIR-FAN-START,returnFanEnable
RAIR_FLOW_CTRL_SP,returnFlowSp
DIS_TMP_SAFETY_MIN_SP,dischargeTempMinSp
MIN_CFM_HTG_STBY,dischargeFlowStandbyHeatSp
ZONE_TEMP_SPT_LOW,zoneTempLoSp
ZONE-T-SP-LCL,zoneTempSpLocal
SPC-TEMP-MAX-SP,zoneTempMaxSP
DIS_MAX_TMP_LIM,dischargeTempMaxSp
dewpointDischSp,dischargeDewpointSp
occ_ovrd_mode,occupancyModeOvr
DLT-TEMP-SPACE,zoneTempDelta
SAF-AMPS,dischargeFanCurrent
S_FAN_BYP,dischargeFanBypass
STBY_COOL_TEMP,standbyCoolSp
Space_Press_Min_SP,zonePressureMinSp
EX-FAN-CTRL,exhaustFanEnable
WHEEL_RTM,wheelRuntime
CW_PUMP_RUNTIME,condPumpRuntime
ZN-T-CLG-DB-STAT,zoneTempCoolDb
oaDamperMinimumCommand,minOutsideDamper
RETURNFANSPEED,returnFanSpeed
zn-t-low-alarm,zoneTempLoAlarm
cold_deck_dmpr,coldDeckDamper
STBY_HTG_SPT,standbyHeatSp
DISCH_FAN_OUTPUT_SP,dischargeFanSpeedSp
znVoC,zoneVOC
whl-return-enth,wheelReturnEnthalpy
occ_clg_sp_delta,occupiedCoolSpOffset
ZN.TEMP.HTG.DB,zoneTempHeatDb
MinimumOutsideDamper,minOutsideDamper
OA_T_MAX_ALLOWED,outsideTempHiSp
cond1_bypass_temp,condBypassTemp
bypass_sw,bypassSwitch
hiTempAlarm,highLimitAlarm
econ_control_mode,econMode
EA_FAN_ALARM,exhaustFanAlarm
COOLING_ACTIVE_FB,coolingStatus
cwPumpAlarm,condPumpAlarm
BLR_LINE_RETURN_TEMP,heatingCoilEnteringTemp
RoomLPGAlarmStatus,zoneLPGAlarm
sa_fan_status,dischargeFanStatus
cnd1BypTemp,condBypassTemp
ZNH_MAX_SP,zoneHumidityMaxSp
RA_CO2,returnCO2
cond_bypass_flow,condBypassFlow
zone_pressure_sp,zonePressureSp
ZN-MAX-T-SP,zoneTempMaxSp
ZONE_O3_VAL,zoneO3
currentPhaseA_Maximum,currentPhaseAMax
znvoc,zoneVOC
CWP1_ALARM,condPumpAlarm
RA-FAN-TRIP,returnFanAlarm
occ_htg_setpoint_offset,occupiedHeatSpOffset
DA_HEAT_HI_SP,dischargeTempHeatMaxSp
heatingEnabledStatus,heatingStatus
chilled_water_vlv,coolingValve
RM_LPG_ALARM_STATE,zoneLPGAlarm
ZN-PRESS-MINIMUM-SP,zonePressureMinSp
CHWP_WARN_ALARM,evapPumpAlarm
cur_pb,currentPhaseB
EVAP_COIL_BYPASS_TEMP,evapBypassTemp
zn_t_sp_min,zoneTempMinSp
cmd_humidifier,humidifier
LO_ZN_TEMP_SP,zoneTempLoSp
byp-dmpr-feedback,bypassDamperFb
OA-DAMPER,outsideDamper
RA-FAN-ISSUE-DETECTED,returnFanAlarm
CHWRET1_FLOW,evapEnteringFlow
sup_airflow_feedback,dischargeFlowStatus
DISABLE_ECON_SP,econDisableSp
VFD_OUTPUT_VOLTAGE_SA,dischargeFanVoltage
bldg_set_pressure,buildingPressureSp
whlRetFanStat,wheelReturnFanStatus
m_air_lo_sp,mixedTempLoSp
SUP_ENTH_SETPOINT,dischargeEnthalpySp
DISCH_TMP_LOWER_THRESHOLD,dischargeTempMinSp
OA-T-NOSIG,outsideTempFault
cond1,cond
ELECTRICAL_CURRENT,current
KVAH_METER_READ,energyApparent
ECON_DISABLE_TRIGGER_SP,econDisableSp
RETURNAIRFAN_OUT,returnFanSpeed
BLR-CIRCPMP-STS,heatingCoilPumpStatus
zone-temp-avg-sp,zoneTempAvgSp
RetWheelFlow,wheelReturnFlow
dehumidifier_fault,dehumidifierFault
box_kfactor,kFactor
UNOCC_TEMP_SET_COOL,unoccupiedCoolSp
cdk_dmpr_stat,coldDeckDamperFb
cwp01SpeedFb,condPumpSpeedFb
CD_DIS_PRESS,coldDeckDischargePressure
wheel_r_fan_spd,wheelReturnFanSpeed
occmd_status,occupancyMode
Wheel_Return_Flow,wheelReturnFlow
enable_frost_pro,freezeProtectEnable
ch2Stat,chillerStatus
SPACE-TEMP-HTG-DB,zoneTempHeatDb
occup_sts_mode,occupancyMode
DISCHARGE_FAN_BYPASS,dischargeFanBypass
ZN_RH_MAX_SP_REALTIME,zoneHumidityMaxSp
cmp-sts,compStatus
MIN_CLG_STBY_SUPFLOW,dischargeFlowStandbyCoolSp
BLR2-PMP-ALM,heatingCoilPumpAlarm
SUPPLY-AIR-TEMP,dischargeTemp
MAT_TEMPERATURE,mixedTemp
DA_SP_TEMP,dischargeTempSp
LEAK_ALARM,waterLeakAlarm
FUELGAS_PRESS_LO_ALARM,gasPressureLoAlarm
zn-voc-min-sp,zoneVOCLoSp
supplyFanEnergy,dischargeFanEnergy
OA_HUM-FEEDBACK,outsideHumidity
cmpPre_Alarm,compWarning
dewPointDischarge,dischargeDewpoint
Hot_Water_Leaving_Temperature,heatingCoilLeavingTemp
cwp1SpeedCommand,condPumpSpeed
FAN_DRAW_AMPS_DISCH,dischargeFanCurrent
ZN-STATIC-HI-ALM,zonePressureHiAlarm
MIN_VENT_RATE_OUTSIDE,minOutsideFlow
coldDeckActuatorFb,coldDeckDamperFb
SUP_FAN_CUR,dischargeFanCurrent
temperature_offset_zone,zoneTempSpOffset
zone_dew_point,zoneDewpoint
COND-OUTLET-FLOW,condWaterLeavingFlow
SPC-ACTIVE-HTG-SP,zoneHeatSp
cwpOvr,condPumpOvr
LIGHT_RM_LUX_SP,zoneLightLevelSp
RtnAirTempSp,returnTempSp
DAIR_DPT_HI_SETPOINT,dischargeDewpointHiSp
whl_outside_temp,wheelOutsideTemp
DAIR_DPT_HI_LIM,dischargeDewpointHiSp
byp-valve-fb,bypassValveFb
DAYLIGHT_HARVEST_SP_ROOM,zoneLightLevelSp
SA_SMK_DAMPER_SIGNAL,dischargeSmokeDamperFb
ER-MODE,energyRecoveryMode
HW_INLET_TEMP,heatingCoilEnteringTemp
zoneTMinSP,zoneTempMinSP
SPACE-VOC-MIN-SP,zoneVOCMinSp
zone-voc-lo-alarm,zoneVOCLoAlarm
WHL_RET_TEMP,wheelReturnTemp
Space-Min-T-SP,zoneTempMinSp
SF-HAND,dischargeFanHandMode
coldDeck_discharge_rh,coldDeckDischargeHumidity
wheelStat,wheelStatus
cond1_command,cond
SUPAIR_CLG_MAX_SP,dischargeTempCoolMaxSp
COOLING_ENERGY,energy
zoneEnergy_GJ,zoneEnergy
out_wheel_fan_sts,wheelOutsideFanStatus
CHW_ENABLE_IND,coolingStatus
