site,name,equip_path,device_name,object_type,units,value_kind,description,label_raw,label,rows
N4-Integ03,HEAT$2eCOOL,level fpv j1,,,cool,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level fpv j1,,,heat,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level fpv m2,,,heat,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level fpv r,,,heat,binary,,hvacMode,hvacMode,2
N4-Integ03,HEAT$2eCOOL,level fpv u1 n,,,cool,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level fpv u1 s,,,heat,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level fpv u2,,,cool,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level fpv u2,,,heat,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level vav,,,cool,binary,,hvacMode,hvacMode,84
N4-Integ03,HEAT$2eCOOL,level vav,,,heat,binary,,hvacMode,hvacMode,96
N4-Integ03,HEAT$2eCOOL,level vav c,,,cool,binary,,hvacMode,hvacMode,3
N4-Integ03,HEAT$2eCOOL,level vav c,,,heat,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level vav c1,,,cool,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level vav j1,,,cool,binary,,hvacMode,hvacMode,4
N4-Integ03,HEAT$2eCOOL,level vav ju,,,heat,binary,,hvacMode,hvacMode,2
N4-Integ03,HEAT$2eCOOL,level vav m2,,,cool,binary,,hvacMode,hvacMode,2
N4-Integ03,HEAT$2eCOOL,level vav q,,,cool,binary,,hvacMode,hvacMode,2
N4-Integ03,HEAT$2eCOOL,level vav r,,,cool,binary,,hvacMode,hvacMode,1
N4-Integ03,HEAT$2eCOOL,level vav u2,,,cool,binary,,hvacMode,hvacMode,3
N4-Integ03,HEAT$2eCOOL,level vav u2,,,heat,binary,,hvacMode,hvacMode,1
N4-Integ03,HP1SS,hw pump,,,off,binary,,secPump01,secPump,1
N4-Integ03,HP1Spd,hw pump,,,percent,analog,,secPump01Speed,secPumpSpeed,1
N4-Integ03,HP1Sts,hw pump,,,no,binary,,secPump01Status,secPumpStatus,1
N4-Integ03,HP2SS,hw pump,,,on,binary,,secPump02,secPump,1
N4-Integ03,HP2Spd,hw pump,,,percent,analog,,secPump02Speed,secPumpSpeed,1
N4-Integ03,HP2Sts,hw pump,,,flow,binary,,secPump02Status,secPumpStatus,1
N4-Integ03,HR11P1_HtRecPmpCmd,ahu w,,,off,binary,,recPump01,recPump,1
N4-Integ03,HR11P1_HtRecPmpSts,ahu w,,,off,binary,,recPump01Status,recPumpStatus,1
N4-Integ03,HR11P2_HtRecPmpCmd,ahu w,,,off,binary,,recPump02,recPump,1
N4-Integ03,HR11P2_HtRecPmpSts,ahu w,,,off,binary,,recPump02Status,recPumpStatus,1
N4-Integ03,HR11P3_HtRecPmpCmd,ahu e,,,off,binary,,recPump03,recPump,1
N4-Integ03,HR11P3_HtRecPmpSts,ahu e,,,off,binary,,recPump03Status,recPumpStatus,1
N4-Integ03,HR11P4_HtRecPmpCmd,ahu e,,,off,binary,,recPump04,recPump,1
N4-Integ03,HR11P4_HtRecPmpSts,ahu e,,,off,binary,,recPump04Status,recPumpStatus,1
N4-Integ03,HRCSts,heat recovery chillers hrc m1,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ03,HRCSts,heat recovery chillers hrc m2,,,on,binary,,chillerStatus,chillerStatus,1
N4-Integ03,HRCVlv_Cmd_Output,outputs,,,percent,analog,,heatingValve01,heatingValve,6
N4-Integ03,HRC_Coil_Return_Temp,general,,,degf,analog,,heatingCoil01EnteringTemp,heatingCoilEnteringTemp,6
N4-Integ03,HRC_Coil_Supply_Temp,general,,,degf,analog,,heatingCoil01LeavingTemp,heatingCoilLeavingTemp,6
N4-Integ03,HR_Pump_1_Cmd,outputs,,,cmd,binary,,pump01,pump,1
N4-Integ03,HR_Pump_1_Status,general,,,off,binary,,pumpHR01Status,pumpStatus,1
N4-Integ03,HR_Pump_2_Cmd,outputs,,,cmd,binary,,pump02,pump,1
N4-Integ03,HR_Pump_2_Status,general,,,running,binary,,pump02Status,pumpStatus,1
N4-Integ03,HR_Pump_3_Cmd,outputs,,,cmd,binary,,pump03,pump,1
N4-Integ03,HR_Pump_3_Status,general,,,running,binary,,pump03Status,pumpStatus,1
N4-Integ03,HR_Pump_4_Cmd,outputs,,,cmd,binary,,pump04,pump,1
N4-Integ03,HR_Pump_4_Status,general,,,off,binary,,pump04Status,pumpStatus,1
N4-Integ03,HTG$20FLOW$20MAX,hq ahu vav extra,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,8
N4-Integ03,HTG$20FLOW$20MAX,level fpv,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,144
N4-Integ03,HTG$20FLOW$20MAX,level fpv j1,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,2
N4-Integ03,HTG$20FLOW$20MAX,level fpv m2,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,1
N4-Integ03,HTG$20FLOW$20MAX,level fpv r,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,2
N4-Integ03,HTG$20FLOW$20MAX,level fpv u1 n,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,1
N4-Integ03,HTG$20FLOW$20MAX,level fpv u1 s,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,1
N4-Integ03,HTG$20FLOW$20MAX,level fpv u2,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,2
N4-Integ03,HTG$20FLOW$20MAX,level vav,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,179
N4-Integ03,HTG$20FLOW$20MAX,level vav c,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,4
N4-Integ03,HTG$20FLOW$20MAX,level vav c1,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,1
N4-Integ03,HTG$20FLOW$20MAX,level vav j1,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,4
N4-Integ03,HTG$20FLOW$20MAX,level vav ju,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,2
N4-Integ03,HTG$20FLOW$20MAX,level vav m2,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,2
N4-Integ03,HTG$20FLOW$20MAX,level vav q,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,2
N4-Integ03,HTG$20FLOW$20MAX,level vav r,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,1
N4-Integ03,HTG$20FLOW$20MAX,level vav u2,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,4
N4-Integ03,HTG$20FLOW$20MIN,hq ahu vav extra,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,8
N4-Integ03,HTG$20FLOW$20MIN,level fpv,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,144
N4-Integ03,HTG$20FLOW$20MIN,level fpv j1,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,2
N4-Integ03,HTG$20FLOW$20MIN,level fpv m2,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,1
N4-Integ03,HTG$20FLOW$20MIN,level fpv r,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,2
N4-Integ03,HTG$20FLOW$20MIN,level fpv u1 n,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,1
N4-Integ03,HTG$20FLOW$20MIN,level fpv u1 s,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,1
N4-Integ03,HTG$20FLOW$20MIN,level fpv u2,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,2
N4-Integ03,HTG$20FLOW$20MIN,level vav,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,179
N4-Integ03,HTG$20FLOW$20MIN,level vav c,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,4
N4-Integ03,HTG$20FLOW$20MIN,level vav c1,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,1
N4-Integ03,HTG$20FLOW$20MIN,level vav j1,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,4
N4-Integ03,HTG$20FLOW$20MIN,level vav ju,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,2
N4-Integ03,HTG$20FLOW$20MIN,level vav m2,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,2
N4-Integ03,HTG$20FLOW$20MIN,level vav q,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,2
N4-Integ03,HTG$20FLOW$20MIN,level vav r,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,1
N4-Integ03,HTG$20FLOW$20MIN,level vav u2,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,4
N4-Integ03,HTG$2dO,chiller vav,,,percent,analog,,heatingValve,heatingValve,2
N4-Integ03,HTGUNOCC$2dSP,chiller vav,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,2
N4-Integ03,HTGUNOCC_SP,nd flr va vs vav,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,56
N4-Integ03,HTGUNOCC_SP,rd floor fcu fcu c,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,3
N4-Integ03,HTGUNOCC_SP,rd floor fcu fcu e,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,38
N4-Integ03,HTGUNOCC_SP,rd floor fcu fcu i,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,20
N4-Integ03,HTGUNOCC_SP,st flr va vs vav,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,6
N4-Integ03,HTGUNOCC_SP,th floor fcu fcu e,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,121
N4-Integ03,HTGUNOCC_SP,th floor fcu fcu i,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,70
N4-Integ03,HTGUNOCC_SP,th floor vav vav,,,degf,analog,,unoccupiedHeatSp,unoccupiedHeatSp,108
N4-Integ03,HTG_EL_1ST,ahu,,,off,binary,,heatingStage01,heatingStage,123
N4-Integ03,HTG_EL_1ST,ahu,,,on,binary,,heatingStage01,heatingStage,17
N4-Integ03,HTG_EL_2ST,ahu,,,off,binary,,heatingStage02,heatingStage,127
N4-Integ03,HTG_EL_2ST,ahu,,,on,binary,,heatingStage02,heatingStage,13
N4-Integ03,HTG_FLOW_MAX,ahu,,,cfm,analog,,dischargeFlowHeatMaxSp,dischargeFlowHeatMaxSp,140
N4-Integ03,HTG_FLOW_MIN,ahu,,,cfm,analog,,dischargeFlowHeatMinSp,dischargeFlowHeatMinSp,140
N4-Integ03,HTG_O,nd flr va vs vav,,,percent,analog,,heatingValve,heatingValve,56
N4-Integ03,HTG_O,rd floor fcu fcu c,,,percent,analog,,heatingValve,heatingValve,3
N4-Integ03,HTG_O,rd floor fcu fcu e,,,percent,analog,,heatingValve,heatingValve,38
N4-Integ03,HTG_O,rd floor fcu fcu i,,,percent,analog,,heatingValve,heatingValve,20
N4-Integ03,HTG_O,st flr va vs vav,,,percent,analog,,heatingValve,heatingValve,4
N4-Integ03,HTG_O,th floor fcu fcu e,,,percent,analog,,heatingValve,heatingValve,126
N4-Integ03,HTG_O,th floor fcu fcu i,,,percent,analog,,heatingValve,heatingValve,70
N4-Integ03,HTG_O,th floor vav vav,,,percent,analog,,heatingValve,heatingValve,108
N4-Integ03,HWB3_Status,ejbfc hot water hot water,,,off,binary,,circPump03Status,circPumpStatus,1
N4-Integ03,HWB4_Status,ejbfc hot water hot water,,,off,binary,,circPump02Status,circPumpStatus,1
N4-Integ03,HWB5_Status,ejbfc hot water hot water,,,running,binary,,circPump01Status,circPumpStatus,1
N4-Integ03,HWB_3_Start,ejbfc hot water hot water,,,stop,binary,,circPump03,circPump,1
N4-Integ03,HWB_4_Start,ejbfc hot water hot water,,,stop,binary,,circPump02,circPump,1
N4-Integ03,HWB_5_Start,ejbfc hot water hot water,,,run,binary,,circPump01,circPump,1
N4-Integ03,HWBypVlv,hws blr,,,percent,analog,,bypassValve,bypassValve,1
N4-Integ03,HWDPSP,boiler logic,,,psi,analog,,secPressureDeltaSp,secPressureDeltaSp,1
N4-Integ03,HWDiffPressSp,hw system setpoints,,,psi,analog,,secPressureDeltaSp,secPressureDeltaSp,1
N4-Integ03,HWDiffPrs,hw system general,,,psi,analog,,secPressureDelta,secPressureDelta,1
N4-Integ03,HWE_Temp_T8,mcs central plant,,,degf,analog,,secEnteringTemp08,secEnteringTemp,1
N4-Integ03,HWL_Temp_T1,mcs central plant,,,degf,analog,,secLeavingTemp01,secLeavingTemp,1
N4-Integ03,HWP01_PmpSts,hw system general,,,off,binary,,secPump01Status,secPumpStatus,1
N4-Integ03,HWP02_PmpSts,hw system general,,,on,binary,,secPump02Status,secPumpStatus,1
N4-Integ03,HWP03_PmpSpd,hw system outputs,,,percent,analog,,secPump03Speed,secPumpSpeed,1
N4-Integ03,HWP03_PmpSts,hw system general,,,off,binary,,secPump03Status,secPumpStatus,1
N4-Integ03,HWP04_PmpCmd,hw system outputs,,,enable,binary,,secPump04,secPump,1
N4-Integ03,HWP04_PmpSpd,hw system outputs,,,percent,analog,,secPump04Speed,secPumpSpeed,1
N4-Integ03,HWP04_PmpSts,hw system general,,,on,binary,,secPump04Status,secPumpStatus,1
N4-Integ03,HWP05_PmpCmd,hw system outputs,,,disable,binary,,secPump05,secPump,1
N4-Integ03,HWP05_PmpSpd,hw system outputs,,,percent,analog,,secPump05Speed,secPumpSpeed,1
N4-Integ03,HWP05_PmpSts,hw system general,,,off,binary,,secPump05Status,secPumpStatus,1
N4-Integ03,HWP15_BlrPmpCmd,hw sys,,,off,binary,,priPump15,priPump,1
N4-Integ03,HWP15_BlrPmpSts,hw sys,,,off,binary,,priPump15Status,priPumpStatus,1
N4-Integ03,HWP16_BlrPmpCmd,hw sys,,,on,binary,,priPump16,priPump,1
N4-Integ03,HWP16_BlrPmpSts,hw sys,,,on,binary,,priPump16Status,priPumpStatus,1
N4-Integ03,HWP17_BlrPmpCmd,hw sys,,,off,binary,,priPump17,priPump,1
N4-Integ03,HWP17_BlrPmpSts,hw sys,,,off,binary,,priPump17Status,priPumpStatus,1
N4-Integ03,HWP18_BlrPmpCmd,hw sys,,,off,binary,,priPump18,priPump,1
N4-Integ03,HWP18_BlrPmpSts,hw sys,,,off,binary,,priPump18Status,priPumpStatus,1
N4-Integ03,HWP19_BlrPmpCmd,hw sys,,,on,binary,,secPump19,secPump,1
N4-Integ03,HWP19_BlrPmpSts,hw sys,,,on,binary,,secPump19Status,secPumpStatus,1
N4-Integ03,HWP1Cmd,boiler plant,,,stop,binary,,circPump,circPump,1
N4-Integ03,HWP1Cmd,boiler plant,,,stop,binary,,priPump01Status,priPumpStatus,1
N4-Integ03,HWP1Cmd,hws blr,,,run,binary,,secPump01,secPump,1
N4-Integ03,HWP1Sts,boiler plant,,,off,binary,,priPump01,priPump,1
N4-Integ03,HWP1Sts,hws blr,,,running,binary,,secPump01Status,secPumpStatus,1
N4-Integ03,HWP1_BlrPumpSts,energy center hot water system,,,off,binary,,priPump01Status,priPumpStatus,1
N4-Integ03,HWP1_Man_Cmd,mcs central plant,,,disable,binary,,secPump01,secPump,1
N4-Integ03,HWP1_Speed,mcs central plant,,,percent,analog,,secPump01Speed,secPumpSpeed,1
N4-Integ03,HWP1_StartStop,boiler plant,,,off,binary,,secPump01,secPump,1
N4-Integ03,HWP1_Status,mcs central plant,,,on,binary,,secPump01Status,secPumpStatus,1
N4-Integ03,HWP20_BlrPmpCmd,hw sys,,,off,binary,,secPump20,secPump,1
N4-Integ03,HWP20_BlrPmpSts,hw sys,,,off,binary,,secPump20Status,secPumpStatus,1
N4-Integ03,HWP21_BlrPmpCmd,hw sys,,,off,binary,,secPump21,secPump,1
N4-Integ03,HWP21_BlrPmpSts,hw sys,,,off,binary,,secPump21Status,secPumpStatus,1
N4-Integ03,HWP22_BlrPmpCmd,hw sys,,,off,binary,,secPump22,secPump,1
N4-Integ03,HWP22_BlrPmpSts,hw sys,,,off,binary,,secPump22Status,secPumpStatus,1
N4-Integ03,HWP23_BlrPmpCmd,hw sys,,,off,binary,,secPump23,secPump,1
N4-Integ03,HWP23_BlrPmpSts,hw sys,,,off,binary,,secPump23Status,secPumpStatus,1
N4-Integ03,HWP24_BlrPmpCmd,hw sys,,,on,binary,,secPump24,secPump,1
N4-Integ03,HWP24_BlrPmpSts,hw sys,,,off,binary,,secPump24Status,secPumpStatus,1
N4-Integ03,HWP25_BlrPmpCmd,hw sys,,,on,binary,,secPump25,secPump,1
N4-Integ03,HWP25_BlrPmpSts,hw sys,,,on,binary,,secPump25Status,secPumpStatus,1
N4-Integ03,HWP2Cmd,boiler plant,,,stop,binary,,priPump02,priPump,1
N4-Integ03,HWP2Cmd,hws blr,,,stop,binary,,secPump02,secPump,1
N4-Integ03,HWP2Sts,boiler plant,,,off,binary,,priPump02Status,priPumpStatus,1
N4-Integ03,HWP2Sts,hws blr,,,stopped,binary,,secPump02Status,secPumpStatus,1
N4-Integ03,HWP2_BlrPumpSts,energy center hot water system,,,on,binary,,priPump02Status,priPumpStatus,1
N4-Integ03,HWP2_Cmnd,boiler logic,,,false,binary,,circPump,circPump,1
N4-Integ03,HWP2_Man_Cmd,mcs central plant,,,disable,binary,,secPump02,secPump,1
N4-Integ03,HWP2_Speed,mcs central plant,,,percent,analog,,secPump02Speed,secPumpSpeed,1
N4-Integ03,HWP2_StartStop,boiler plant,,,off,binary,,secPump02,secPump,1
N4-Integ03,HWP2_Status,mcs central plant,,,off,binary,,secPump02Status,secPumpStatus,1
N4-Integ03,HWP3Cmd,hws blr,,,run,binary,,secPump03,secPump,1
N4-Integ03,HWP3Sts,hws blr,,,running,binary,,secPump03Status,secPumpStatus,1
N4-Integ03,HWP3_BlrPumpSts,energy center hot water system,,,on,binary,,priPump03Status,priPumpStatus,1
N4-Integ03,HWP4Cmd,hws blr,,,stop,binary,,secPump04,secPump,1
N4-Integ03,HWP4Sts,hws blr,,,stopped,binary,,secPump04Status,secPumpStatus,1
N4-Integ03,HWP4_BlrPumpSts,energy center hot water system,,,off,binary,,priPump04Status,priPumpStatus,1
N4-Integ03,HWP4_HWDifPrs,inputs,,,psi,analog,,secPump04PressureDelta,secPumpPressureDelta,1
N4-Integ03,HWP4_SecHWPmpCmd,outputs,,,off,binary,,secPump04,secPump,1
N4-Integ03,HWP4_SecHWPmpSpd,outputs,,,percent,analog,,secPump04Speed,secPumpSpeed,1
N4-Integ03,HWP5_HWDifPrs,inputs,,,psi,analog,,secPump05PressureDelta,secPumpPressureDelta,1
N4-Integ03,HWP5_PumpCmd,energy center hot water system,,,on,binary,,secPump05,secPump,1
N4-Integ03,HWP5_PumpSpd,energy center hot water system,,,percent,analog,,secPump05Speed,secPumpSpeed,1
N4-Integ03,HWP5_PumpSts,energy center hot water system,,,on,binary,,secPump05Status,secPumpStatus,1
N4-Integ03,HWP5_SecHWPmpCmd,outputs,,,on,binary,,secPump05,secPump,1
N4-Integ03,HWP5_SecHWPmpSpd,outputs,,,percent,analog,,secPump05Speed,secPumpSpeed,1
N4-Integ03,HWP6_PumpCmd,energy center hot water system,,,off,binary,,secPump06,secPump,1
N4-Integ03,HWP6_PumpSpd,energy center hot water system,,,percent,analog,,secPump06Speed,secPumpSpeed,1
N4-Integ03,HWP6_PumpSts,energy center hot water system,,,off,binary,,secPump06Status,secPumpStatus,1
N4-Integ03,HWPLE1Cmd,hhw,,,on,binary,,secPump01,secPump,1
N4-Integ03,HWPLE1Sts,hhw,,,on,binary,,secPump01Status,secPumpStatus,1
N4-Integ03,HWPLE2Cmd,hhw,,,off,binary,,secPump02,secPump,1
N4-Integ03,HWPLE2Sts,hhw,,,off,binary,,secPump02Status,secPumpStatus,1
N4-Integ03,HWP_HdpSetpt,energy center hot water system,,,psi,analog,,secPressureDeltaSp,secPressureDeltaSp,1
N4-Integ03,HWP_MinHdp,energy center hot water system,,,psi,analog,,secPressureDelta,secPressureDelta,1
N4-Integ03,HWP_PB1_Speed,ejbfc hot water hot water,,,percent,analog,,secPump01Speed,secPumpSpeed,1
N4-Integ03,HWP_PB1_Start,ejbfc hot water hot water,,,run,binary,,secPump01,secPump,1
N4-Integ03,HWP_PB1_Status,ejbfc hot water hot water,,,on,binary,,secPump01Status,secPumpStatus,1
N4-Integ03,HWP_PB2_Speed,ejbfc hot water hot water,,,percent,analog,,secPump02Speed,secPumpSpeed,1
N4-Integ03,HWP_PB2_Start,ejbfc hot water hot water,,,run,binary,,secPump02,secPump,1
N4-Integ03,HWP_PB2_Status,ejbfc hot water hot water,,,on,binary,,secPump02Status,secPumpStatus,1
N4-Integ03,HWP_PB3_Speed,ejbfc hot water hot water,,,percent,analog,,secPump03Speed,secPumpSpeed,1
N4-Integ03,HWP_PB3_Start,ejbfc hot water hot water,,,run,binary,,secPump03,secPump,1
N4-Integ03,HWP_PB3_Status,ejbfc hot water hot water,,,on,binary,,secPump03Status,secPumpStatus,1
N4-Integ03,HWP_PBR1_Start,ejbfc hot water hot water,,,on,binary,,priPump01,priPump,1
N4-Integ03,HWP_PBR2_Start,ejbfc hot water hot water,,,off,binary,,priPump02,priPump,1
N4-Integ03,HWP_PBR_1_Alarm,ejbfc hot water hot water,,,normal,binary,,priPump01Alarm,priPumpAlarm,1
N4-Integ03,HWP_PBR_1_Status,ejbfc hot water hot water,,,running,binary,,priPump01Status,priPumpStatus,1
N4-Integ03,HWP_PBR_2_Alarm,ejbfc hot water hot water,,,normal,binary,,priPump02Alarm,priPumpAlarm,1
N4-Integ03,HWP_PBR_2_Status,ejbfc hot water hot water,,,off,binary,,priPump02Status,priPumpStatus,1
N4-Integ03,HWPlantSts,boiler logic,,,standby,binary,,systemEnable,systemEnable,1
N4-Integ03,HWPmp1Spd,hw sys outs,,,percent,analog,,priPump01Speed,priPumpSpeed,1
N4-Integ03,HWPmp2Spd,hw sys outs,,,percent,analog,,priPump02Speed,priPumpSpeed,1
N4-Integ03,HWPmpCmd,ahu c,,,off,binary,,heatingCoilPump,heatingCoilPump,1
N4-Integ03,HWPmpCmd,ahu e,,,off,binary,,heatingCoilPump,heatingCoilPump,9
N4-Integ03,HWPmpCmd,ahu e,,,on,binary,,heatingCoilPump,heatingCoilPump,1
N4-Integ03,HWPmpCmd,ahu w,,,off,binary,,heatingCoilPump,heatingCoilPump,10
N4-Integ03,HWPmpCmd,ahub,,,off,binary,,heatingCoilPump,heatingCoilPump,1
N4-Integ03,HWPmpCmd,secondary hw loop hhwp c1,,,off,binary,,secPump01,secPump,1
N4-Integ03,HWPmpCmd,secondary hw loop hhwp c2,,,on,binary,,secPump02,secPump,1
N4-Integ03,HWPmpCmd,secondary hw loop hhwp m1,,,off,binary,,secPumpM01,secPump,1
N4-Integ03,HWPmpCmd,secondary hw loop hhwp m2,,,on,binary,,secPumpM02,secPump,1
N4-Integ03,HWPmpSpd,secondary hw loop hhwp c1,,,percent,analog,,secPump01Speed,secPumpSpeed,1
N4-Integ03,HWPmpSpd,secondary hw loop hhwp c2,,,percent,analog,,secPump02Speed,secPumpSpeed,1
N4-Integ03,HWPmpSpd,secondary hw loop hhwp m1,,,percent,analog,,secPumpM01Speed,secPumpSpeed,1
N4-Integ03,HWPmpSpd,secondary hw loop hhwp m2,,,percent,analog,,secPumpM02Speed,secPumpSpeed,1
N4-Integ03,HWPmpSts,ahu c,,,off,binary,,heatingCoilPumpStatus,heatingCoilPumpStatus,1
N4-Integ03,HWPmpSts,ahu e,,,off,binary,,heatingCoilPumpStatus,heatingCoilPumpStatus,9
N4-Integ03,HWPmpSts,ahu e,,,on,binary,,heatingCoilPumpStatus,heatingCoilPumpStatus,1
N4-Integ03,HWPmpSts,ahu w,,,off,binary,,heatingCoilPumpStatus,heatingCoilPumpStatus,10
N4-Integ03,HWPmpSts,ahub,,,off,binary,,heatingCoilPumpStatus,heatingCoilPumpStatus,1
N4-Integ03,HWPmpSts,secondary hw loop hhwp c2,,,on,binary,,secPump02Status,secPumpStatus,1
N4-Integ03,HWPmpSts,secondary hw loop hhwp m1,,,off,binary,,secPumpM01Status,secPumpStatus,1
N4-Integ03,HWPmpSts,secondary hw loop hhwp m2,,,on,binary,,secPumpM02Status,secPumpStatus,1
N4-Integ03,HWPrSpt,hw pump,,,psi,analog,,secPressureDeltaS,secPressureDeltaS,1
N4-Integ03,HWPriPmp1Ena,hw sys outs,,,disabled,binary,,priPump01,priPump,1
N4-Integ03,HWPriPmp1Sts,hw sys ins,,,stopped,binary,,priPump01Status,priPumpStatus,1
N4-Integ03,HWPriPmp2Ena,hw sys outs,,,enabled,binary,,priPump02,priPump,1
N4-Integ03,HWPriPmp2Sts,hw sys ins,,,running,binary,,priPump02Status,priPumpStatus,1
N4-Integ03,HWRTemp,level ahu g3,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWRTmp,hhw,,,degf,analog,,secEnteringTemp,secEnteringTemp,1
N4-Integ03,HWRTmp,hp plant heat pumps,,,degf,analog,,secEnteringTemp,secEnteringTemp,1
N4-Integ03,HWRTmp,hp plant heat recover chillers,,,degf,analog,,secEnteringTemp01,secEnteringTemp,1
N4-Integ03,HWRTmp,hp plant secondary hw loop,,,degf,analog,,secEnteringTemp,secEnteringTemp,1
N4-Integ03,HWRTmp,hp plant secondary hw loop,,,degf,analog,,secEnteringTemp02,secEnteringTemp,1
N4-Integ03,HWRTmp,hws blr,,,degf,analog,,secEnteringTemp,secEnteringTemp,1
N4-Integ03,HWRTmp,inputs,,,degf,analog,,secEnteringTemp,secEnteringTemp,1
N4-Integ03,HWR_Coil_Temp,level ahu g1,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Coil_Temp,level ahu g2,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Coil_Temp,lower level ahu l1,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Coil_Temp,lower level ahu l3,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Coil_Temp,lower level ahu l6,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Coil_Temp,lower level b ahu l2,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Coil_Temp,penthouse ahu w1,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Coil_Temp,penthouse ahu w2,,,degf,analog,,heatingCoilLeavingTemp,heatingCoilLeavingTemp,1
N4-Integ03,HWR_Temp,mcs snow melt,,,degf,analog,,secEnteringTemp,secEnteringTemp,1
N4-Integ03,HWR_Temp,mcs us atnys hw,,,degf,analog,,secEnteringTemp,secEnteringTemp,1
